freq,d,giki,gucx,gx,hc,hs,lbir,ldort,lf,lo,luc,lx,wbesx,wbesy,wbir,wdort,wiki,wuc,wy,real,ima,mag,db
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,86.0,25.0,21.0,50.0,36.0,110.0,0.12131287157535553,-0.035684533417224884,0.126452357570208,-17.961461385673868
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,86.0,25.0,21.0,50.0,36.0,112.0,0.11741110682487488,0.02500239387154579,0.12004369081776056,-18.413213207771797
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,86.0,25.0,21.0,50.0,36.0,114.0,0.12564799189567566,0.08675767481327057,0.152690248563623,-16.323773958313424
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,86.0,88.0,25.0,21.0,50.0,36.0,110.0,0.08249805867671967,-0.0804300606250763,0.1152168578706299,-18.769679455658707
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,86.0,88.0,25.0,21.0,50.0,36.0,112.0,0.07145161926746368,-0.014430683106184006,0.07289429683352253,-22.74612898113601
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,86.0,88.0,25.0,21.0,50.0,36.0,114.0,0.07188412547111511,0.053540538996458054,0.08963211930317316,-20.95072669593021
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,86.0,88.0,25.0,21.0,50.0,36.0,110.0,0.10849900543689728,-0.07852155715227127,0.13393158372248598,-17.46233991324166
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,86.0,88.0,25.0,21.0,50.0,36.0,112.0,0.09656842052936554,-0.017101535573601723,0.09807100673752438,-20.16918732946232
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,86.0,88.0,25.0,21.0,50.0,36.0,114.0,0.09602771699428558,0.04746704176068306,0.10711882413770715,-19.402684065945614
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,88.0,25.0,21.0,50.0,36.0,110.0,0.13064807653427124,-0.07878104597330093,0.1525626858270139,-16.331033485032314
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,88.0,25.0,21.0,50.0,36.0,112.0,0.11858706921339035,-0.020247090607881546,0.12030310745240623,-18.394463092105333
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,86.0,88.0,25.0,21.0,50.0,36.0,114.0,0.11805381625890732,0.041017722338438034,0.12497662613114921,-18.063424074473563
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,84.0,25.0,21.0,50.0,36.0,110.0,0.04023075848817825,0.0059110987931489944,0.04066269810866581,-27.81607615644426
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,84.0,25.0,21.0,50.0,36.0,112.0,0.048581868410110474,0.07970020174980164,0.09333980981969255,-20.598661766540772
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,84.0,25.0,21.0,50.0,36.0,114.0,0.07235239446163177,0.14919531345367432,0.165813481179522,-15.607603255707401
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,84.0,25.0,21.0,50.0,36.0,110.0,0.06679432839155197,0.0012231244472786784,0.06680552625862636,-23.503752210262327
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,84.0,25.0,21.0,50.0,36.0,112.0,0.07356321066617966,0.07093080878257751,0.102189655044272,-19.811861337370146
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,84.0,25.0,21.0,50.0,36.0,114.0,0.0948851928114891,0.13721558451652527,0.16682720536257015,-15.55466250617033
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,84.0,25.0,21.0,50.0,36.0,110.0,0.09113937616348267,-0.003880840027704835,0.0912219644975344,-20.798011586156775
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,84.0,25.0,21.0,50.0,36.0,112.0,0.0964054986834526,0.06246168538928032,0.11487159056126374,-18.795747309270638
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,84.0,25.0,21.0,50.0,36.0,114.0,0.11554868519306183,0.12549225986003876,0.17058665227568304,-15.361099072959695
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,86.0,25.0,21.0,50.0,36.0,110.0,0.04302700236439705,-0.04730263724923134,0.06394421336757687,-23.88397501783895
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,86.0,25.0,21.0,50.0,36.0,112.0,0.040489278733730316,0.025765616446733475,0.04799217314581502,-26.376591684465712
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,110.0,88.0,86.0,25.0,21.0,50.0,36.0,114.0,0.053050313144922256,0.09906946122646332,0.11237924128804229,-18.986278086133805
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,86.0,25.0,21.0,50.0,36.0,110.0,0.06978383660316467,-0.04903088137507439,0.08528664127208788,-21.38237976965243
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,86.0,25.0,21.0,50.0,36.0,112.0,0.06663543730974197,0.019827721640467644,0.06952280238103482,-23.157454606305695
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,112.0,88.0,86.0,25.0,21.0,50.0,36.0,114.0,0.07729792594909668,0.08952165395021439,0.11827550837774475,-18.542103531379567
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,86.0,25.0,21.0,50.0,36.0,110.0,0.09454533457756042,-0.05163434520363808,0.10772616160892072,-19.353576284522784
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,86.0,25.0,21.0,50.0,36.0,112.0,0.09059182554483414,0.013849303126335144,0.09164432362471109,-20.757888594353986
886.4000244140625,2.0,0.5,5.0,4.0,0.2,1.6,12.5,2.0,4.0,29.0,17.0,114.0,88.0,86.0,25.0,21.0,50.0,36.0,114.0,0.09955950081348419,0.0799955278635025,0.12771600792535978,-17.87509329702758
